Date,AA UN Equity,AXP UN Equity,BA UN Equity,BAC UN Equity,CAT UN Equity,CSCO UW Equity,CVX UN Equity,DD UN Equity,DIS UN Equity,GE UN Equity,HD UN Equity,HPQ UN Equity,IBM UN Equity,INTC UW Equity,JNJ UN Equity,JPM UN Equity,KO UN Equity,MCD UN Equity,MMM UN Equity,MRK UN Equity,MSFT UW Equity,PFE UN Equity,PG UN Equity,T UN Equity,TRV UN Equity,UNH UN Equity,UTX UN Equity,VZ UN Equity,WMT UN Equity,XOM UN Equity
2008/2/21,36.3,44.68,82.01,42.21,70.79,23.19,84.78,45.56,32.27,33.69,27.39,46.83,106.93,20.3,62.98,43.07,28.995,55.23,78.96,46.13,28.1,22.4,65.96,34.47,47.06,47.8,70.89,32.8926,49.79,86.92
2008/2/22,36.55,45.06,83.04,42.6,71.18,23.6,85.42,45.96,32.57,33.55,27.77,47.4,108.07,19.82,63.18,43.93,29.13,55.69,79.67,46.07,27.68,22.5,66.21,34.98,47.9,47.36,72.23,33.674,49.97,87.17
2008/2/25,38.85,45.21,84.66,42.94,72.25,23.8,87.18,46.89,32.89,34.21,28.82,48.13,110.08,19.94,63.85,44.03,29.385,56.05,81,46.79,27.84,22.78,66.68,35.5,49.03,47.98,73.41,33.9717,50.33,89.13
2008/2/26,38.5,45.81,84.57,42.72,73.3,24.07,88.12,47.3,32.89,33.94,28.83,49.2,114.38,20.69,63.72,43.72,29.76,56.45,81.29,46.39,28.38,22.83,67.68,35.57,50.03,48.93,73.29,34.2415,51.4,89.89
2008/2/27,39.02,46.07,83.95,42.88,74.22,25.01,88.22,47.61,33.1,34.02,28.91,48.94,116.46,20.77,63.04,44.41,30.025,55.33,80.48,45.44,28.28,22.75,67.21,35.2,49.25,49.17,72.93,33.8508,51.43,89.39
2008/2/28,39.12,44.42,84.8,41.42,74.39,24.66,89.02,47.24,32.54,33.85,27.71,48.55,115.24,20.49,62.71,42.44,29.73,54.62,79.8,45.2,27.93,22.55,66.97,35.96,48.1,48.01,72.17,34.5857,50.7,89.38
2008/2/29,37.14,42.3,82.79,39.74,72.33,24.37,86.66,46.42,32.41,33.14,26.55,47.77,113.86,19.95,61.96,40.65,29.23,54.11,78.4,44.3,27.22,22.28,66.18,34.83,46.41,46.48,70.51,33.7857,49.59,87.01
2008/3/3,38.32,42.08,80.67,39.18,73.2,24.4,87.2,46.68,32.41,33.4,27.09,47.6,114.23,20.01,62.23,39.82,29.51,53.16,78.49,44.06,26.99,22.25,66.35,35.06,46.5,46.35,69.4,33.7578,49.89,87.75
2008/3/4,38,42.65,79.62,38.78,71.74,24.29,86.73,46.43,31.87,33.52,26.87,48.45,115.71,20,62.64,39.19,29.685,53.63,78.41,43.76,27.59,22.24,66.05,34.87,46.63,46.76,68.9,33.1996,49.87,86.69
2008/3/5,38.73,42.23,80.78,37.55,71.85,24.28,88.79,47.3,31.64,33.67,26.76,48.31,115.39,20.21,63.13,38.69,29.84,53.94,78.93,43.25,28.14,22.04,66.68,35.45,47.49,47.22,69.73,33.4415,49.59,87.19
2008/3/6,38.37,41.29,79.51,36.52,70.75,23.95,87.8,46.47,31.25,32.86,25.76,47.78,112.52,19.92,62.63,37.37,29.55,53.04,77.95,42.39,27.57,21.59,66.51,35.02,46.5,45.81,68.83,32.8182,49.98,84.51
2008/3/7,36.6,41.53,76.6,36.74,69.84,24.11,85.26,45,30.76,32.23,25.88,47.31,113.94,20.07,61.51,37.56,29.425,52.27,76.51,41.75,27.87,21.35,65.8,35.01,46.63,45.21,67.49,32.6322,49.9,82.49
2008/3/10,35.64,40.04,74.38,35.31,68.72,23.99,84.73,44.21,30.46,31.7,25,46.71,114.01,20.12,61.33,36.48,29.33,53.8,75.48,41.26,28.05,21.15,65.76,34.65,46.26,45.07,66.23,31.9717,48.85,82.46
2008/3/11,37.76,43.83,73.4,37.72,72.61,25.15,88.16,46.57,31.19,33.4,26.2,47.92,116.49,21.21,62.44,38.84,29.735,54.25,77.95,42.32,29.3,21.72,66.66,36.09,48.53,38.24,68.37,32.7531,50.25,86.68
2008/3/12,37.79,42.74,72.45,37.03,75.25,25.14,86.73,46.58,31.41,33.96,26.13,47.27,117.07,21.12,62.55,38.61,29.595,53.7,78.42,42.45,28.63,21.28,67.04,35.32,46,36.68,68.2,32.1671,50.29,85.97
2008/3/13,38.47,42.7,74.18,37.14,75.67,24.95,87.04,47.31,31.33,34.25,26.48,47.02,115.91,21.28,62.81,38.11,29.465,54.89,79.08,41.93,28.62,21.21,67.36,35.5,46.83,38.28,68.51,32.2508,50.6,87.05
2008/3/14,38.39,41.01,76.11,35.69,74.79,24.32,85.34,46.93,30.78,33.82,25.75,45.92,115.11,20.66,62.65,36.54,28.765,54.78,77.53,40.97,27.93,20.64,66.7,35.03,44.92,37.19,67.64,31.4601,49.82,85.91
2008/3/17,37.1,41.71,75.49,35.96,74.46,24.29,84.19,45.83,30.46,34.33,25.7,46.42,115.55,20.85,64.04,40.31,28.845,54.28,78.51,41.85,28.3,20.57,67.05,35.79,45.97,33.84,67.56,32.195,49.95,85.79
2008/3/18,38.6,43.71,76.53,38.93,76.87,25.61,86.12,47.47,31.72,36.14,27.19,47.93,118.41,21.75,65.31,42.71,29.705,54.85,80.95,43.19,29.48,21,68.54,37.07,47.75,35.06,69.83,32.8275,50.98,88.47
2008/3/19,35.62,42,73.45,38.56,73.73,24.46,81.89,45.47,31.24,35.59,26.84,46.59,116.94,21.09,64.88,42.47,29.98,53.66,79.47,42.99,28.62,20.61,67.81,36.05,46.41,35.55,68.76,32.6787,50.78,84.43
2008/3/20,34.68,45.98,74.8,41.86,73.86,24.74,83.21,45.45,31.9,37.49,28.06,46.5,118.33,21.73,65.38,45.97,30.52,54.42,77.98,43.36,29.22,20.59,69.37,36.85,47.79,35.32,69.01,33.5996,53.23,85
2008/3/24,35.04,47.41,76.29,42.45,76.03,25.71,84.01,46.66,32.04,37.42,29.26,47.93,119.06,22.21,64.89,46.55,30.59,55.7,78.64,44.25,29.21,20.61,69.97,38.03,47.69,35.71,70.34,34.3903,53.62,85.8
2008/3/25,35.74,47.51,75.9,40.97,76.64,25.75,84.54,47.3,32.08,37.27,28.76,48.26,117.97,22.27,64.55,46.06,30.705,56.2,78.98,44.67,29.14,20.78,69.54,38,47.76,35.28,70.16,34.3252,53.05,85.2
2008/3/26,36.03,45.36,76.3,39.84,77.36,24.81,84.96,46.83,31.76,37.13,28.16,47.34,116.91,21.87,64.7,44.11,30.575,55.6,78.66,44.7,28.57,20.69,69.62,37.76,47.55,34.1,69.61,33.6182,52.9,86.26
2008/3/27,35.38,44.83,74.22,38.64,77.03,24.18,84.4,46.4,31.38,36.83,27.79,46.64,115.52,21.09,64.62,42.86,30.655,55.45,77.86,44.78,28.05,20.56,69.41,37.66,47.46,34,69.41,33.4508,52.37,86.2
2008/3/28,36.11,43.15,73.47,38.07,77.09,24.08,84.5,46.44,31,36.61,27.38,46.09,114.57,20.79,64.18,42.71,30.47,55.48,77.95,44.51,27.91,20.5,69.44,37.66,47.42,34.4,68.55,33.3485,52.12,85.22
2008/3/31,36.06,43.72,74.37,37.91,78.29,24.09,85.36,46.76,31.38,37.01,27.97,45.66,115.14,21.18,64.87,42.95,30.435,55.77,79.15,37.95,28.38,20.93,70.07,38.3,47.85,34.36,68.82,33.9066,52.68,84.58
2008/4/1,36.54,47.09,75.88,40.86,79.98,25.01,86.74,47.75,31.91,38.43,29.48,47.59,116.49,21.97,65.87,47,30.72,56.91,81.32,38.32,29.52,21.38,71.14,39.48,50.55,36.25,71.24,35.3106,54.08,87.02
2008/4/2,36.43,46.65,76.85,40.3,78.51,24.96,87.51,48.84,31.56,38.02,29.16,47.23,114.81,21.85,65.31,46.24,30.23,56.66,80.91,37.1,29.16,21.51,70.48,38.72,49.94,35.96,71.18,35.4695,54.46,88.52
2008/4/3,38.54,46.68,76.14,40.37,77.07,24.23,87.72,49.08,31.53,37.84,29.22,46.96,116.02,21.93,65.27,46.28,30.28,56.24,80.17,38.36,29,21.34,70.47,39.01,49.39,36.15,70.76,35.5722,54.93,88.23
2008/4/4,39,46.11,75.65,39.41,77.83,24.4,88.05,49.5,31.24,37.56,28.79,46.4,115.76,21.84,65.73,45.57,30.125,55.72,80.52,40,29.16,21.35,70.6,38.48,49.3,36.5,71.73,34.8901,54.4,88.74
2008/4/7,37.44,46.55,74.98,39.5,77.25,23.94,88.27,48.99,31.52,37.26,28.5,45.92,116.31,21.75,66.14,45.54,30.185,55.65,80.19,40.78,29.16,21.48,70.51,39.01,50.18,36.67,71.79,34.9462,54.23,88.92
2008/4/8,37.18,46.47,75.02,38.38,77.59,23.96,89.28,49.46,31.07,36.95,28.18,46.07,116.27,21.08,66.32,44.86,30.255,55.87,79.88,40.9,28.75,21,70.65,38.8,48.88,38.08,71.8,34.3388,54.45,89.61
2008/4/9,36.84,45.08,78.6,37.93,76.16,23.53,89.95,49.04,30.85,36.44,27.67,46.09,116.77,21.42,66.29,44.3,30.39,55.74,79.59,40.94,28.89,20.89,70.21,38.19,49.03,37.28,70.81,33.6567,54.14,89.7
2008/4/10,36.11,45.06,78.43,37.69,75.71,24.04,89.6,49.64,31.35,36.75,28.38,46.57,118.78,22.08,66.33,43.86,30.665,55.85,80.35,41.71,29.11,20.92,70.18,38.2,49.24,36.6,71.85,33.4792,54.66,89.55
2008/4/11,35.15,43.39,76.86,36.94,74.8,23.38,88.8,49.33,30.18,32.05,28.17,45.47,116,21.24,66,42.53,30.145,55.4,78.47,41.14,28.28,20.45,70,37.3,49.3,35.87,69.53,33.255,54.8,88.62
2008/4/14,33.93,42.72,77.22,35.58,75.54,23.31,89.3,48.8,30.04,31.75,27.91,45.82,117.28,20.69,65.74,41.5,30.5,55.54,78.26,41.4,28.06,20.56,70.12,37.2,49,36.29,69.99,33.0214,55.15,89.7
2008/4/15,34.84,43.15,75.7,35.58,75.95,23.11,90.17,48.93,29.93,31.98,27.93,45.82,117.17,20.91,65.65,42.12,30.47,55.96,78.84,41.22,28.25,20.71,70.23,37.33,48.73,37.24,70.84,32.8064,56.27,90.8
2008/4/16,35.97,43.75,76.67,36.98,79.02,23.83,91.93,51.1,30.32,32.23,28.02,47.1,120.47,22.18,65.7,44.96,30.575,57.14,80.69,40.31,28.99,21.1,69.27,37.61,49.38,35.8,72.63,33.4979,57.06,92.89
2008/4/17,35.57,44.7,76.91,37.47,78.59,23.89,91.99,51.21,30.78,32.02,28.12,47.31,123.08,22.11,65.76,45.12,30.34,57.33,80.65,39.22,29.22,20.4,67.56,37.57,49.71,36.7,70.79,33.4979,56.67,93.38
2008/4/18,36.26,45.53,78.66,38.56,85.28,24.51,93.18,52.02,31.33,32.69,28.68,48.18,124.4,22.57,66.51,45.76,30.055,58.3,82.9,39.76,30.01,20.47,67.17,37.51,50.31,37.25,72.51,33.6661,56.31,94
2008/4/21,36.25,45.7,79.09,37.61,83.33,24.89,92.7,52.25,31.46,32.46,28.98,48.45,124.35,22.46,66.32,45.23,30.175,58.67,82.34,39.63,30.42,20.2,67.8,37.59,49.3,37.81,72.09,33.6007,56.38,94.26
2008/4/22,35.7,43.97,78.56,37,82.01,24.92,94.03,50.16,31.29,32.33,28.52,48.17,123.67,21.99,66.99,45.65,29.945,58.35,81.18,38.51,30.25,19.79,67.47,37.81,48.79,34.15,71.44,33.3858,56.55,94.39
2008/4/23,35.33,44.38,82.09,36.86,81.69,25.44,94.48,49.98,31.64,32.36,28.13,48.02,123.6,22.56,67.26,45.15,30.16,58.69,80.63,38.62,31.45,19.88,67.17,38.53,48.29,34.73,71.86,33.9464,56.92,94.22
2008/4/24,34.85,45.18,83,37.87,81.82,26,92.4,49.69,31.94,32.81,28.92,48.35,124.19,22.68,67.37,46.97,30.125,59.58,79.13,39.97,31.65,20.06,66.83,38.65,50.68,33.59,72.7,33.9744,57.45,92.6
2008/4/25,35.72,47.77,84.84,38.3,82.25,25.6,92.69,49.88,32.36,33.33,29.78,47.45,123.08,22.56,67.31,47.79,29.665,59.67,77.82,40.72,29.83,20.43,66.55,38.58,50.21,33.99,72.68,34.6098,57.65,92.46
2008/4/28,35.74,47.89,84.98,38.18,83.03,25.35,92.5,49.18,32.43,33.17,29.73,47.59,121.69,22.71,67.32,47.34,29.49,59.59,77.13,41.44,28.97,20.23,66.21,38.3,50.76,33.64,73.04,35.4601,57.35,92.45
2008/4/29,34.65,48.01,85.53,37.86,81.51,25.51,94.74,48.67,32.76,32.82,29.36,47.84,122.85,22.62,67.19,47.08,29.36,60.2,76.86,37.14,28.64,20.24,65.9,38.59,49.67,33.4,73.11,35.7031,58.61,91.79
2008/4/30,34.78,48.02,84.86,37.54,81.88,25.64,96.15,48.91,32.43,32.7,28.8,46.35,120.7,22.26,67.09,47.65,29.435,59.58,76.9,38.04,28.52,20.11,67.05,38.71,50.4,32.63,72.47,35.9553,57.98,93.07
2008/5/1,34.72,51.33,85.41,39.39,82.35,26.67,94.94,48.94,33.3,33.12,29.87,48.03,123.61,23.29,67.81,49.25,29.545,60.92,77.84,38.95,29.4,20.44,67.03,39.94,52.15,32.9,74.5,36.7402,58.07,89.7
2008/5/2,36.11,50.4,85.69,39.79,82.8,26.75,95.32,49.86,33.49,33.34,30.12,48.36,123.18,23.58,68.26,48.66,29.385,60.95,78.55,39.37,29.24,20.61,66.8,40.13,52.06,33.47,75.1,36.9925,57.5,89.61
2008/5/5,36.89,50.42,85.92,38.97,82.75,26.28,95.62,49.7,33.29,33.18,29.37,48.28,122.03,23.22,67.9,48,29.19,60.87,77.55,38.98,29.08,20.52,66.65,39.85,51.75,33.07,74.62,36.3478,56.97,89.51
2008/5/6,38,50.96,86.15,39.24,83.23,26.33,96.87,49.65,33.73,33,29.28,48.64,122.82,23.58,67.58,48.2,29.135,60.49,77.76,38.84,29.7,20.42,66.65,39.56,51.42,32.8,74.68,36.3384,56.35,90.07
2008/5/7,38.09,48.7,84.55,38,81.63,25.79,95.33,48.54,34.7,32.57,28.56,48.65,124.14,23.19,66.91,46.57,28.515,59.38,76.68,39.01,29.2,19.92,65.8,38.82,50.51,32.66,73.03,35.7685,56.83,88.82
2008/5/8,39.65,48.85,84.76,37.33,82.42,25.7,97.44,49.33,34.56,32.59,27.92,49.06,124.92,23.4,66.9,46.05,28.145,59.77,76.95,39.09,29.27,19.97,65.92,38.86,50.25,33,74.06,35.7404,57.16,89.93
2008/5/9,39.04,48.96,84.06,36.65,81.76,25.49,97.39,48.44,34.3,32.27,27.98,49.13,124.06,23.37,66.55,46.57,28.075,59.24,76.32,38.99,29.39,19.79,65.21,38.59,50.18,32.94,73.13,35.4227,57.18,88.82
2008/5/12,41.61,49.95,84.8,37.44,83.82,25.84,97.36,49.58,34.77,32.4,28.64,46.74,125.24,23.64,66.71,47.24,28.2,60.87,77.67,39.62,29.99,19.91,65.35,39.11,51.22,32.78,74.57,35.5629,58.02,89.19
2008/5/13,42.12,49.01,85.08,36.61,84.07,25.89,97.73,49.01,34.33,32.33,28.75,44.27,126.58,23.76,66.41,45.48,28.25,61.17,77.18,39.17,29.78,19.97,65.73,39.26,50.36,32.55,74.92,35.6096,56.65,89.68
2008/5/14,42,49.5,85.69,36.8,82.75,25.75,97.72,49.58,34.8,32.51,29.12,45.64,127.52,23.84,66.81,45.91,28.27,60.44,77.73,39.83,29.93,20.06,65.5,39.61,51.19,32.02,75.16,36.3945,57.45,89.91
2008/5/15,42.74,49.86,85.55,36.71,83.5,26.5,98.49,49.52,34.99,32.37,29.53,46.73,128.46,24.97,66.68,47.02,28.505,60.86,77.86,40,30.47,20.08,66.36,39.86,51.64,31.7,74.29,36.3478,57.12,91.3
2008/5/16,43.15,48.68,85.17,36.17,83.7,26.51,100.38,49.63,34.91,32.13,29.1,47.29,127.82,25,66.68,46.53,28.535,60.53,78.66,40,30.01,20.03,66.75,40.07,50.82,32.32,73.96,36.2263,57.04,92.67
2008/5/19,44.59,48.56,87.07,36.1,84.28,26.37,102.2,49.5,34.72,32.4,28.87,46.71,126.49,24.88,66.63,45.99,28.76,60.45,79.05,40.02,29.46,20.23,66.86,40.51,50.67,33.44,74.36,36.5347,56.4,94.36
2008/5/20,43.23,47.31,85.14,35.39,83.84,25.85,103.09,48.95,34.09,31.72,27.37,46.46,125.18,24.09,66.15,43.7,28.545,59.68,77.53,39.74,28.76,20.05,65.86,39.37,49.84,34.05,73.4,35.348,55.95,94.56
2008/5/21,41.7,45.48,81.19,34.63,83.4,25.37,103.02,48.17,33.66,30.99,26.93,44.8,123.62,23.66,65.73,42.42,28.325,58.78,76.12,39.13,28.25,20.01,65.17,38.89,49.17,34.16,72.02,34.778,55.23,93.67
2008/5/22,40.8,46.36,81.41,34.73,82.22,25.58,101.91,48.43,33.61,31.01,26.91,44.9,124.7,23.88,65.41,43.05,29.135,58.53,76.64,39.03,28.47,19.78,65.62,39.18,49.14,35.3,71.84,35.0116,56.05,92.51
2008/5/23,40.25,45.45,81.48,33.93,81.55,25.1,100.73,47.62,33.23,30.43,26.77,44.96,124.2,23.41,64.92,42.32,29.315,57.73,75.81,38.74,28.05,19.53,65.27,38.53,48.31,34.75,70.01,34.6472,55.75,90.7
2008/5/27,40.38,45.9,82.87,34.17,81.95,25.59,99.58,47,33.64,30.4,27.28,45.7,127.32,23.6,65.15,43.01,29.295,58.11,76.17,38.62,28.44,19.33,65.07,38.83,49.28,35.02,70.8,34.9275,56.4,89.8
2008/5/28,41.57,46.15,82.13,33.87,83.19,25.54,100.42,47.63,33.86,30.55,27.43,46.52,129.54,23.47,64.88,42.86,28.72,58.69,76.9,38.66,28.18,19.3,64.87,39.51,48.55,34.23,70.23,35.2919,57.09,90.43
2008/5/29,40.34,46.75,82.11,34.6,82.78,26.21,98.86,47.8,33.81,30.64,27.71,46.91,129.71,23.14,66.42,43.57,28.935,59.48,77.76,38.92,28.31,19.4,65.47,40.2,49.76,34.5,70.23,35.8526,57.94,89.35
2008/5/30,40.59,46.35,82.77,34.01,82.64,26.72,99.15,47.91,33.6,30.72,27.36,47.06,129.43,23.18,66.74,43,28.63,59.32,77.56,38.96,28.32,19.36,66.05,39.9,49.81,34.21,71.04,35.946,57.74,88.76
2008/6/2,40.63,45.25,81.15,33.58,82.33,26.35,99.37,47.04,33.3,30.41,27.16,46.25,127.36,23.2,66.51,42.15,28.5,58.55,76.25,38.17,27.8,19.18,65.36,39.35,49.28,33.99,70.73,35.376,57.2,87.81
2008/6/3,39.6,44.31,78.12,33.31,82.42,26.34,97.86,46.64,33.18,30.46,27.09,46.24,127.84,22.94,66.76,41.89,28.2,57.56,76.23,38.35,27.31,19.01,65.41,38.78,49.3,33.95,69.76,34.9088,57.77,85.71
2008/6/4,38.9,45.64,78.02,31.99,82.46,26.76,96.04,46.77,34.35,30.45,27.18,46.81,127.55,23.48,66.55,41.63,28.35,57.98,76.36,38.17,27.54,18.8,66.45,38.5,49.23,33.82,69.26,34.5538,57.68,85.75
2008/6/5,40.08,47.43,77.31,31.99,82.73,27.54,99.99,47.73,34.49,31.06,27.91,48.51,128.47,23.87,66.96,42.1,28.595,58.05,77.5,38.89,28.3,18.67,66.67,39.46,50.24,33.94,69.97,36.4038,59.8,89.31
2008/6/6,39.22,44.65,73.16,30.5,79.99,26.54,99.5,46.32,33.01,30.02,27.18,47.63,124.94,22.9,65.76,40.09,27.9,56.95,74.86,37.49,27.49,17.96,65.37,38.21,47.25,33.03,67.01,35.7217,58.37,86.79
2008/6/9,42.17,44.11,73.95,29.61,80.81,26.43,101.2,46.21,33.18,30.06,26.54,47.63,125.86,22.76,65.63,37.51,27.93,59.31,75.82,36.99,27.71,18.02,66.07,37.56,47.79,32.93,67.55,35.4508,59.57,89.07
2008/6/10,42.72,44.35,73.67,29.62,80.1,26.36,98.78,45.72,33.83,30.33,26.71,47.57,125.94,22.68,65.62,38.29,29.005,59.77,76,36.39,27.89,17.94,66.66,37.22,48.43,32.6,67.08,35.0583,59.78,87.89
2008/6/11,39.32,42.59,73.31,28.85,78.93,25.65,99.42,45.89,33.27,29.83,25.91,46.48,123.25,21.81,65.2,37.13,28.57,58.75,75.27,35.73,27.12,17.55,66.2,36.14,46.65,31.95,66.65,34.2641,58.52,88.61
2008/6/12,37.74,43.42,74.12,29.44,80.5,25.96,98.06,46.31,33.24,29.05,26.48,46.97,123.85,22.05,65.69,38.01,28.57,59.34,75.55,35.4,28.24,17.73,66.46,36.39,47.81,31.01,67.92,34.2267,59.11,87.06
2008/6/13,39.46,44.66,75.12,29.78,81.5,26.37,99.4,47.2,33.93,29.15,27.53,47.45,126.15,22.66,66.27,39.58,27.71,59.95,76.12,35.53,29.07,17.99,66.45,36.68,47.84,30.74,68.56,34.8808,59.18,88.36
2008/6/16,39.7,44.68,75.02,30.32,80.91,26.27,99.49,47.13,33.65,28.97,27.5,47.58,126.71,22.86,65.84,39.94,27.09,59.94,75.2,35.01,28.93,17.77,65.9,36.17,48.2,30.2,68.88,33.8623,59.31,87.99
2008/6/17,39.45,42.76,74.38,29.24,80.69,25.97,100.37,47.15,33.11,28.86,26.87,47.34,125.1,22.58,65.59,39.04,26.98,59.21,74.97,34.68,28.8,17.72,65.8,35.69,47.25,30,68.41,33.5353,58.69,88.62
2008/6/18,39.1,42.42,74.65,28.37,79.7,25.28,99.26,46.62,32.95,28.21,26.55,46.59,124.16,22.28,64.44,38.74,26.58,58.21,74.3,34.86,28.46,17.77,65,35.25,46.7,30.22,68.07,33.6194,57.67,87.83
2008/6/19,39.12,42.63,76.95,28.14,79.53,25.53,96.86,47.4,32.89,27.91,27.18,46.59,125.02,22.85,64.62,38.65,26.68,58.59,74.12,35.6,28.93,17.77,64.9,35.15,46.42,27.89,68.82,34.1052,57.69,85.79
2008/6/20,37.34,41.18,75.83,27.1,79.08,24.64,96.62,46.23,31.94,27.38,26.25,45.64,122.74,22.37,64.06,37.86,26.83,57.4,73.02,35.13,28.23,17.33,63.16,34.43,45.63,27.12,68.8,33.0587,56.26,84.91
2008/6/23,37.71,40.88,75.59,25.88,80,24.55,99.06,45.47,32.39,27.4,25.06,45.51,123.46,22.36,64.29,36.87,26.63,57.01,72.96,35.83,27.97,17.38,62.93,34.38,44.84,26.39,68.82,33.554,56.64,87.7
2008/6/24,36.89,42.1,74.79,26.62,76.64,24.48,98.64,43.96,32.22,27.59,25.31,45.04,123.46,22.41,64.72,37.72,26.685,57.02,72.43,37.03,27.73,17.69,62.86,34.27,44.94,26.43,68.16,33.0868,57.32,86.92
2008/6/25,36.94,40.94,69.64,26.61,76.58,24.7,99.36,44.11,32.49,27.99,25.47,45.6,124.58,22.65,65.28,37.91,27.05,58.01,72.57,36.98,28.35,17.88,63.49,34.47,44.97,26.79,66.02,33.255,58.12,87.6
2008/6/26,35.3,38.89,68.21,24.81,74.28,23.82,97.41,42.82,31.53,26.53,24.66,44.67,121.13,21.59,64.26,36.32,26.61,56.45,70.26,36.2,27.75,17.17,62.25,33.47,44.11,25.97,62.79,32.0589,56.83,86.41
2008/6/27,35.38,38.04,66.92,24.59,73.75,23.61,97.8,42.69,31.57,26.26,24.02,44.58,120.05,21.49,63.57,35.05,25.92,56.5,69.51,36.98,27.63,17.28,60.49,32.76,44.3,26.01,61.15,32.0309,56.3,86.55
2008/6/30,35.62,37.67,65.72,23.87,73.82,23.26,99.13,42.89,31.2,26.69,23.42,44.21,118.53,21.48,64.34,34.31,25.99,56.22,69.59,37.69,27.51,17.47,60.81,33.69,43.4,26.25,61.7,33.0774,56.2,88.13
2008/7/1,34.44,40.02,65.45,23.81,74.09,23.15,99.08,42.64,31.05,27.12,23.21,44,119.27,21.57,64.69,34.02,25.5,57.29,69.78,38.36,26.87,17.73,61.98,33.3,44.44,25.63,60.68,33.1989,57.03,88.35
2008/7/2,32.11,39.62,63.9,22.54,70.42,22.84,97.42,41.65,30.71,26.51,22.52,43.61,119.1,20.93,64.64,34.6,25.685,57.43,68.48,38.04,25.88,17.62,62.69,32.89,44.08,25.12,59.7,33.2923,56.5,87.41
2008/7/3,32.78,40.24,64.47,22.4,70.31,23.12,98.63,41.8,30.9,26.91,22.54,43.44,119.54,20.66,65.12,35.31,25.74,57.19,69.46,38.45,25.98,17.75,63.67,32.58,44.34,22.96,61.05,33.4045,56.6,88.27
2008/7/7,33.39,39.59,64.29,21.53,70.81,22.57,96.82,41.52,30.08,27.1,22.32,44,121.5,20.71,65.25,34.04,25.645,57.36,69.85,36.6,26.03,17.39,62.91,32.68,43.28,23.31,60.58,33.1055,56.91,86.95
2008/7/8,32.33,41.55,65.92,23.54,69.51,22.88,95.79,41.89,29.95,28.06,23.04,43.45,123.88,20.92,66.21,35.77,25.735,58.52,71.03,36.97,25.85,18.19,63.66,32.96,44.61,23.28,61.77,33.04,59.11,85.94
2008/7/9,31.54,39.01,65.59,22.06,68.43,21.58,93.91,40.92,29.54,27.19,22.37,42.21,120.4,19.81,66.18,34.28,25.445,59.25,68.64,37.06,25.23,18.03,63.8,32.12,43.5,22.93,61.12,32.386,57.67,84.31
2008/7/10,34.6,39.04,65.99,22.36,68.42,22.13,96.25,41.51,29.6,27.64,21.87,41.45,123.18,20.62,66.94,34.51,25.02,58.44,68.92,37,25.45,18.03,64.22,32.77,43.8,22.58,62.17,32.6102,57.21,86.06
2008/7/11,34.64,39.21,63.28,21.67,69.81,21.82,92.25,41.44,29.2,27.66,21.58,41.59,122.12,20.64,66.26,33.16,25.135,57.32,68.72,36.75,25.25,17.81,63.59,32.58,44.12,22.16,60.69,32.6289,56.29,85.48
2008/7/14,34.94,37.51,63.19,20.15,69.67,21.3,92.8,40.98,29.1,27.18,21.53,41.79,121.54,20.47,66.41,31.69,25.48,58.09,69.02,36.87,25.15,17.65,63.93,32.37,42.48,22.18,61.05,32.5915,56.31,85.42
2008/7/15,34.51,37.02,63.88,18.52,67.04,21.04,89.42,41.16,29.43,26.65,21.46,41.65,123.2,20.71,67.7,31.02,25.895,58.56,67.69,36.58,26.15,17.58,64.35,31.95,41.49,22.33,59.89,32.741,56.24,82.19
2008/7/16,34.78,39.67,65.58,22.67,70.53,21.08,86.39,42.13,30.43,27.68,22.68,42.34,125.94,20.91,68.19,35.94,26.17,60.16,68.64,36.63,27.25,18.26,63.89,31.92,43.7,22.53,61.11,33.0587,56.96,80.81
2008/7/17,33.74,41.79,66.92,26.5,71.83,21.52,85.67,43.93,31.2,28,23.38,43.23,126.52,21.99,67.83,40.8,25.17,60.37,69.45,36.96,27.52,18.39,63.89,31.75,43.24,23.58,64.7,33.1055,57.68,80.33
2008/7/18,33.81,42.19,68.14,27.49,70.89,21.66,86.05,44.2,30.9,28,23.44,43.42,129.89,22.09,67.82,40.02,25.015,60.44,68.94,37.68,25.86,18.32,63.67,32.12,43.95,23.9,64.09,33.1241,57.92,81.54
2008/7/21,33.96,40.9,68.24,28.56,73.23,21.84,86.91,44.05,30.49,27.69,23.12,43.35,128.66,22.09,67.11,38.65,24.8,59.75,68.73,35.33,25.64,18.09,63.64,31.83,43.08,23.83,64.05,32.8438,57.31,82.98
2008/7/22,33.88,37.99,69.26,32.35,74.98,21.9,85.63,45.21,30.41,28.5,23.95,43.53,130,22.09,67.99,40.86,25.675,60.12,70.3,31.33,25.8,18.35,64.1,31.82,44.66,26.21,65.27,32.4047,59.06,82.86
2008/7/23,32.73,39.34,66.72,33.44,72.42,22.17,82.65,45.02,31.15,29.33,25.03,44.28,129.52,22.3,68.27,41.96,26.25,59.66,70.8,31.77,26.43,19.07,64.7,33.06,45.6,27.76,65.78,33.4886,58.09,80.99
2008/7/24,31.28,36.41,62.53,30.64,69.78,21.76,82,44.17,31.02,28.71,24.02,43.38,130,21.67,68.66,39.14,25.93,58.37,71.05,32.22,25.44,18.81,64.51,31.7,42.88,27.02,64.2,32.7878,56.97,80.8
